,Date,Open,High,Low,Close,Adj Close,Volume
443,2014-06-11,1214.0,1250.089966,1213.040039,1248.719971,1248.719971,747800
444,2014-06-12,1249.319946,1264.800049,1222.0,1226.0,1226.0,965800
445,2014-06-13,1224.930054,1234.969971,1186.640015,1189.300049,1189.300049,1730000
446,2014-06-16,1191.380005,1209.550049,1183.0,1202.47998,1202.47998,751500
447,2014-06-17,1202.550049,1213.22998,1187.0,1196.51001,1196.51001,687500
448,2014-06-18,1200.349976,1218.599976,1187.920044,1216.880005,1216.880005,722000
449,2014-06-19,1220.819946,1221.02002,1199.52002,1206.829956,1206.829956,580300
450,2014-06-20,1209.140015,1214.98999,1196.01001,1203.170044,1203.170044,902200
451,2014-06-23,1200.119995,1208.410034,1195.030029,1205.599976,1205.599976,421200
452,2014-06-24,1207.0,1222.589966,1199.0,1204.72998,1204.72998,764900
453,2014-06-25,1201.530029,1224.579956,1199.0,1221.449951,1221.449951,592200
454,2014-06-26,1228.26001,1230.079956,1213.72998,1217.699951,1217.699951,555200
455,2014-06-27,1211.01001,1221.949951,1205.469971,1205.469971,1205.469971,566800
456,2014-06-30,1205.209961,1215.01001,1202.5,1203.0,1203.0,578600
457,2014-07-01,1217.699951,1249.0,1216.75,1246.77002,1246.77002,1005000
458,2014-07-02,1251.130005,1252.609985,1233.349976,1237.839966,1237.839966,617600
459,2014-07-03,1246.040039,1247.439941,1238.069946,1243.119995,1243.119995,328500
460,2014-07-07,1242.599976,1264.5,1239.380005,1252.400024,1252.400024,685700
461,2014-07-08,1241.880005,1247.430054,1208.170044,1225.22998,1225.22998,1112300
462,2014-07-09,1231.5,1240.089966,1225.119995,1236.369995,1236.369995,752500
463,2014-07-10,1211.849976,1226.47998,1209.050049,1216.130005,1216.130005,765500
464,2014-07-11,1222.640015,1223.579956,1211.829956,1214.920044,1214.920044,609900
465,2014-07-14,1221.5,1236.0,1215.51001,1228.48999,1228.48999,590100
466,2014-07-15,1231.199951,1238.76001,1219.160034,1231.0,1231.0,622900
467,2014-07-16,1241.709961,1243.26001,1223.0,1223.650024,1223.650024,577300
468,2014-07-17,1218.52002,1229.0,1197.01001,1201.369995,1201.369995,932700
469,2014-07-18,1206.150024,1212.890015,1199.890015,1212.780029,1212.780029,795500
470,2014-07-21,1211.550049,1217.939941,1203.050049,1215.920044,1215.920044,535800
471,2014-07-22,1223.829956,1232.75,1216.800049,1230.660034,1230.660034,571900
472,2014-07-23,1228.599976,1242.400024,1228.599976,1238.680054,1238.680054,516700
473,2014-07-24,1234.339966,1247.310059,1228.27002,1236.72998,1236.72998,621800
474,2014-07-25,1235.650024,1239.349976,1224.280029,1227.780029,1227.780029,662600
475,2014-07-28,1228.0,1242.880005,1223.72998,1239.290039,1239.290039,446400
476,2014-07-29,1245.689941,1255.839966,1242.349976,1246.609985,1246.609985,701300
477,2014-07-30,1253.819946,1258.51001,1249.920044,1255.949951,1255.949951,625700
478,2014-07-31,1248.52002,1254.969971,1236.469971,1242.449951,1242.449951,822000
479,2014-08-01,1247.0,1255.630005,1236.660034,1245.900024,1245.900024,805900
480,2014-08-04,1247.550049,1307.089966,1246.530029,1299.920044,1299.920044,1367600
481,2014-08-05,1295.380005,1306.780029,1269.540039,1281.209961,1281.209961,953400
482,2014-08-06,1275.0,1296.640015,1268.51001,1280.569946,1280.569946,661900
483,2014-08-07,1303.109985,1303.630005,1279.400024,1285.109985,1285.109985,675000
484,2014-08-08,1289.609985,1289.930054,1271.540039,1281.560059,1281.560059,1029600
485,2014-08-11,1281.849976,1329.900024,1274.550049,1309.280029,1309.280029,2051200
486,2014-08-12,1312.209961,1320.920044,1288.119995,1294.359985,1294.359985,794200
487,2014-08-13,1302.420044,1302.969971,1284.199951,1293.75,1293.75,728200
488,2014-08-14,1299.969971,1301.449951,1284.060059,1284.810059,1284.810059,713800
489,2014-08-15,1293.619995,1293.619995,1266.52002,1270.119995,1270.119995,1335800
490,2014-08-18,1274.569946,1288.27002,1273.52002,1276.180054,1276.180054,602400
491,2014-08-19,1281.26001,1281.26001,1268.170044,1271.780029,1271.780029,422300
492,2014-08-20,1274.400024,1276.0,1267.97998,1273.369995,1273.369995,358900
493,2014-08-21,1273.369995,1275.349976,1264.26001,1265.050049,1265.050049,402500
494,2014-08-22,1268.48999,1277.930054,1260.380005,1277.5,1277.5,601100
495,2014-08-25,1286.810059,1293.969971,1275.849976,1277.01001,1277.01001,570600
496,2014-08-26,1280.439941,1286.660034,1270.27002,1277.52002,1277.52002,409800
497,2014-08-27,1277.23999,1281.839966,1259.589966,1260.77002,1260.77002,567800
498,2014-08-28,1255.51001,1260.109985,1248.699951,1250.709961,1250.709961,480000
499,2014-08-29,1255.23999,1255.849976,1241.619995,1244.310059,1244.310059,532700
500,2014-09-02,1247.699951,1257.76001,1244.050049,1254.900024,1254.900024,681700
501,2014-09-03,1262.949951,1262.949951,1232.660034,1234.400024,1234.400024,779300
502,2014-09-04,1242.380005,1243.900024,1216.0,1220.76001,1220.76001,967100
503,2014-09-05,1210.0,1211.400024,1182.359985,1195.02002,1195.02002,1705300
504,2014-09-08,1190.329956,1201.550049,1178.72998,1198.859985,1198.859985,966500
505,2014-09-09,1198.589966,1200.0,1173.699951,1177.079956,1177.079956,870500
506,2014-09-10,1176.98999,1189.390015,1173.609985,1188.640015,1188.640015,685400
507,2014-09-11,1183.619995,1186.790039,1170.150024,1176.849976,1176.849976,619200
508,2014-09-12,1175.52002,1177.890015,1161.75,1163.939941,1163.939941,791900
509,2014-09-15,1161.160034,1161.5,1139.27002,1153.589966,1153.589966,829000
510,2014-09-16,1149.890015,1179.560059,1149.310059,1172.920044,1172.920044,810000
511,2014-09-17,1174.189941,1184.76001,1162.819946,1173.800049,1173.800049,644500
512,2014-09-18,1179.400024,1198.48999,1175.709961,1197.199951,1197.199951,871800
513,2014-09-19,1205.0,1205.5,1185.5,1186.119995,1186.119995,841000
514,2014-09-22,1181.329956,1181.329956,1154.150024,1165.790039,1165.790039,679200
515,2014-09-23,1163.400024,1177.5,1160.300049,1166.349976,1166.349976,651700
516,2014-09-24,1169.73999,1183.869995,1157.150024,1182.02002,1182.02002,564700
517,2014-09-25,1181.430054,1182.560059,1159.329956,1164.030029,1164.030029,752700
518,2014-09-26,1166.670044,1175.420044,1161.01001,1174.439941,1174.439941,689000
519,2014-09-29,1162.52002,1164.400024,1142.26001,1161.050049,1161.050049,861200
520,2014-09-30,1164.5,1169.099976,1152.280029,1158.579956,1158.579956,661500
521,2014-10-01,1154.290039,1154.75,1131.310059,1137.660034,1137.660034,958800
522,2014-10-02,1140.0,1146.630005,1119.050049,1139.910034,1139.910034,797800
523,2014-10-03,1145.0,1152.550049,1140.0,1141.459961,1141.459961,616900
524,2014-10-06,1141.0,1141.339966,1116.410034,1119.819946,1119.819946,964400
525,2014-10-07,1114.47998,1129.98999,1106.459961,1109.150024,1109.150024,977400
526,2014-10-08,1110.51001,1127.859985,1098.209961,1126.920044,1126.920044,1046100
527,2014-10-09,1120.180054,1122.619995,1099.01001,1102.189941,1102.189941,1068500
528,2014-10-10,1094.800049,1103.47998,1062.569946,1063.660034,1063.660034,1529100
529,2014-10-13,1063.410034,1072.880005,1017.280029,1040.699951,1040.699951,1867500
530,2014-10-14,1050.209961,1061.0,1041.709961,1050.449951,1050.449951,1208600
531,2014-10-15,1031.329956,1060.98999,1022.330017,1058.75,1058.75,1610700
532,2014-10-16,1044.670044,1073.76001,1042.22998,1073.189941,1073.189941,1059400
533,2014-10-17,1090.170044,1094.5,1073.02002,1077.27002,1077.27002,901500
534,2014-10-20,1076.52002,1104.439941,1074.72998,1103.069946,1103.069946,589700
535,2014-10-21,1107.160034,1136.849976,1107.01001,1132.969971,1132.969971,737800
536,2014-10-22,1134.839966,1136.630005,1109.709961,1114.449951,1114.449951,595500
537,2014-10-23,1125.119995,1141.430054,1120.900024,1130.97998,1130.97998,709000
538,2014-10-24,1130.819946,1140.810059,1123.709961,1138.430054,1138.430054,538700
539,2014-10-27,1138.0,1143.97998,1129.640015,1134.26001,1134.26001,377300
540,2014-10-28,1135.040039,1156.869995,1133.709961,1156.619995,1156.619995,501000
541,2014-10-29,1156.459961,1159.0,1143.050049,1144.219971,1144.219971,543800
542,2014-10-30,1142.920044,1154.48999,1132.449951,1146.589966,1146.589966,542900
543,2014-10-31,1175.579956,1206.829956,1172.51001,1206.209961,1206.209961,1472100
544,2014-11-03,1211.689941,1229.0,1197.0,1198.52002,1198.52002,1101800
545,2014-11-04,1113.119995,1126.22998,1081.390015,1097.699951,1097.699951,3357200
546,2014-11-05,1103.0,1116.0,1086.160034,1095.339966,1095.339966,1165000
547,2014-11-06,1096.97998,1100.290039,1082.800049,1097.75,1097.75,741200
548,2014-11-07,1094.349976,1100.579956,1088.910034,1094.609985,1094.609985,611300
549,2014-11-10,1092.890015,1120.699951,1092.849976,1120.02002,1120.02002,882800
550,2014-11-11,1123.099976,1168.680054,1122.75,1167.359985,1167.359985,1389700
551,2014-11-12,1163.98999,1178.390015,1154.369995,1161.0,1161.0,820200
552,2014-11-13,1165.199951,1174.0,1156.449951,1168.01001,1168.01001,709100
553,2014-11-14,1170.640015,1175.050049,1163.319946,1172.959961,1172.959961,601300
554,2014-11-17,1169.959961,1171.819946,1148.819946,1166.410034,1166.410034,711900
555,2014-11-18,1164.98999,1175.0,1158.599976,1166.829956,1166.829956,551800
556,2014-11-19,1162.099976,1167.420044,1151.550049,1156.650024,1156.650024,542500
557,2014-11-20,1149.619995,1162.98999,1148.27002,1153.880005,1153.880005,449500
558,2014-11-21,1166.910034,1166.910034,1149.430054,1151.459961,1151.459961,787800
559,2014-11-24,1157.52002,1161.5,1151.449951,1160.140015,1160.140015,413400
560,2014-11-25,1160.0,1182.310059,1159.01001,1179.170044,1179.170044,655200
561,2014-11-26,1176.949951,1179.900024,1161.819946,1166.829956,1166.829956,626800
562,2014-11-28,1171.550049,1171.550049,1158.390015,1160.189941,1160.189941,287700
563,2014-12-01,1158.140015,1164.949951,1139.630005,1153.199951,1153.199951,740400
564,2014-12-02,1144.849976,1147.72998,1131.02002,1139.359985,1139.359985,885600
565,2014-12-03,1138.689941,1141.0,1126.5,1130.170044,1130.170044,654100
566,2014-12-04,1126.339966,1146.569946,1125.310059,1140.109985,1140.109985,735300
567,2014-12-05,1141.119995,1142.890015,1130.939941,1135.969971,1135.969971,769600
568,2014-12-08,1131.849976,1149.089966,1131.849976,1135.680054,1135.680054,592200
569,2014-12-09,1128.0,1136.119995,1112.780029,1135.180054,1135.180054,678000
570,2014-12-10,1131.810059,1136.680054,1112.099976,1115.52002,1115.52002,671300
571,2014-12-11,1119.390015,1127.329956,1111.709961,1114.27002,1114.27002,546500
572,2014-12-12,1108.630005,1119.819946,1103.52002,1103.98999,1103.98999,672000
573,2014-12-15,1107.099976,1111.670044,1076.849976,1078.640015,1078.640015,888600
574,2014-12-16,1067.550049,1073.290039,1045.25,1045.839966,1045.839966,1110100
575,2014-12-17,1050.400024,1077.849976,1043.02002,1075.339966,1075.339966,890100
576,2014-12-18,1088.920044,1108.98999,1088.150024,1104.579956,1104.579956,1230300
577,2014-12-19,1110.449951,1114.069946,1097.089966,1109.449951,1109.449951,1008400
578,2014-12-22,1111.01001,1152.400024,1110.719971,1149.380005,1149.380005,910200
579,2014-12-23,1155.640015,1158.560059,1140.930054,1147.609985,1147.609985,584500
580,2014-12-24,1148.0,1152.400024,1143.040039,1149.780029,1149.780029,166500
581,2014-12-26,1152.430054,1160.439941,1150.109985,1156.219971,1156.219971,281200
582,2014-12-29,1154.640015,1169.609985,1150.560059,1160.040039,1160.040039,472600
583,2014-12-30,1155.48999,1161.119995,1144.060059,1148.650024,1148.650024,357800
584,2014-12-31,1150.930054,1154.0,1140.209961,1140.209961,1140.209961,482500
585,2015-01-02,1144.0,1149.439941,1131.51001,1142.060059,1142.060059,509300
586,2015-01-05,1138.369995,1138.369995,1090.73999,1097.579956,1097.579956,1051300
587,2015-01-06,1103.410034,1103.97998,1072.5,1079.959961,1079.959961,1081500
588,2015-01-07,1090.77002,1092.069946,1058.569946,1069.569946,1069.569946,955000
589,2015-01-08,1056.949951,1083.170044,1047.119995,1082.849976,1082.849976,1045800
590,2015-01-09,1083.5,1085.089966,1051.640015,1051.959961,1051.959961,974400
591,2015-01-12,1054.689941,1054.689941,1021.01001,1039.97998,1039.97998,1078500
592,2015-01-13,1052.449951,1067.02002,1027.800049,1037.819946,1037.819946,871100
593,2015-01-14,1026.150024,1039.660034,1022.01001,1035.670044,1035.670044,747300
594,2015-01-15,1041.060059,1042.5,995.679993,998.25,998.25,1451700
595,2015-01-16,997.01001,1012.309998,990.690002,1008.219971,1008.219971,1004800
596,2015-01-20,1016.450012,1028.01001,999.0,1024.949951,1024.949951,700300
597,2015-01-21,1024.0,1049.550049,1020.0,1045.530029,1045.530029,732400
598,2015-01-22,1048.5,1053.0,1036.060059,1049.680054,1049.680054,913400
599,2015-01-23,1047.949951,1047.949951,1033.280029,1037.98999,1037.98999,700400
600,2015-01-26,1036.119995,1043.819946,1028.219971,1041.859985,1041.859985,507500
601,2015-01-27,1029.72998,1029.969971,1003.179993,1013.859985,1013.859985,942000
602,2015-01-28,1024.030029,1024.410034,1001.940002,1003.25,1003.25,571300
603,2015-01-29,1007.789978,1015.51001,992.130005,1014.73999,1014.73999,760500
604,2015-01-30,1011.73999,1022.200012,1008.409973,1009.47998,1009.47998,928400
605,2015-02-02,1012.0,1015.0,993.5,1013.030029,1013.030029,655300
606,2015-02-03,1019.690002,1039.98999,1012.359985,1037.550049,1037.550049,870600
607,2015-02-04,1036.0,1041.859985,1026.339966,1028.280029,1028.280029,557900
608,2015-02-05,1033.52002,1049.439941,1031.300049,1044.599976,1044.599976,660300
609,2015-02-06,1027.560059,1030.02002,1007.109985,1022.419983,1022.419983,1307400
610,2015-02-09,1020.650024,1039.359985,1014.150024,1033.150024,1033.150024,492700
611,2015-02-10,1040.800049,1060.800049,1039.430054,1057.619995,1057.619995,657600
612,2015-02-11,1064.23999,1067.930054,1051.050049,1060.060059,1060.060059,515700
613,2015-02-12,1077.209961,1102.26001,1075.719971,1091.949951,1091.949951,1199100
614,2015-02-13,1100.150024,1108.5,1094.589966,1103.369995,1103.369995,814400
615,2015-02-17,1115.0,1130.920044,1114.01001,1120.98999,1120.98999,900800
616,2015-02-18,1116.439941,1129.97998,1112.0,1122.98999,1122.98999,819800
617,2015-02-19,1219.0,1222.880005,1195.359985,1218.050049,1218.050049,2671500
618,2015-02-20,1217.0,1230.089966,1214.76001,1216.22998,1216.22998,1296800
619,2015-02-23,1210.469971,1216.5,1202.829956,1207.579956,1207.579956,869400
620,2015-02-24,1204.099976,1220.359985,1201.099976,1219.790039,1219.790039,603500
621,2015-02-25,1219.140015,1259.859985,1217.959961,1250.859985,1250.859985,1615900
622,2015-02-26,1248.97998,1264.0,1238.969971,1241.25,1241.25,935400
623,2015-02-27,1240.75,1246.390015,1235.119995,1237.47998,1237.47998,645400
624,2015-03-02,1237.75,1262.0,1232.030029,1249.400024,1249.400024,691500
625,2015-03-03,1245.0,1254.640015,1238.0,1242.030029,1242.030029,510900
626,2015-03-04,1233.5,1238.76001,1223.719971,1225.670044,1225.670044,777700
627,2015-03-05,1225.300049,1242.0,1224.540039,1231.900024,1231.900024,502100
628,2015-03-06,1221.709961,1228.380005,1213.0,1215.98999,1215.98999,695500
629,2015-03-09,1215.189941,1220.890015,1202.0,1217.0,1217.0,563800
630,2015-03-10,1202.0,1203.98999,1186.689941,1191.089966,1191.089966,788800
631,2015-03-11,1192.540039,1195.369995,1174.0,1177.550049,1177.550049,706100
632,2015-03-12,1186.930054,1194.550049,1176.0,1186.599976,1186.599976,521800
633,2015-03-13,1186.150024,1188.069946,1154.800049,1157.77002,1157.77002,813400
634,2015-03-16,1163.119995,1166.880005,1151.0,1158.439941,1158.439941,619800
635,2015-03-17,1152.310059,1163.420044,1144.119995,1153.569946,1153.569946,554600
636,2015-03-18,1153.0,1185.949951,1147.959961,1181.689941,1181.689941,888800
637,2015-03-19,1176.23999,1179.0,1165.0,1176.319946,1176.319946,475600
638,2015-03-20,1190.380005,1194.48999,1179.170044,1179.170044,1179.170044,726200
639,2015-03-23,1176.25,1190.0,1175.51001,1181.180054,1181.180054,460400
640,2015-03-24,1176.140015,1184.219971,1168.380005,1169.719971,1169.719971,398100
641,2015-03-25,1172.75,1177.01001,1150.630005,1152.699951,1152.699951,507100
642,2015-03-26,1144.5,1153.459961,1137.77002,1140.359985,1140.359985,524300
643,2015-03-27,1141.23999,1144.099976,1130.859985,1135.189941,1135.189941,446500
644,2015-03-30,1143.349976,1155.869995,1142.0,1149.829956,1149.829956,470100
645,2015-03-31,1161.75,1176.719971,1160.5,1164.150024,1164.150024,1011700
646,2015-04-01,1164.0,1168.0,1146.5,1149.599976,1149.599976,622800
647,2015-04-02,1149.150024,1164.800049,1146.189941,1160.439941,1160.439941,541100
648,2015-04-06,1158.829956,1194.459961,1154.099976,1185.01001,1185.01001,688200
649,2015-04-07,1190.079956,1195.0,1183.930054,1184.97998,1184.97998,383000
650,2015-04-08,1183.189941,1195.0,1180.670044,1192.25,1192.25,341900
651,2015-04-09,1194.349976,1199.0,1181.01001,1186.0,1186.0,434900
652,2015-04-10,1187.459961,1192.400024,1181.0,1189.5,1189.5,361600
653,2015-04-13,1188.839966,1209.910034,1188.02002,1199.75,1199.75,484400
654,2015-04-14,1196.76001,1204.949951,1182.47998,1204.709961,1204.709961,453700
655,2015-04-15,1206.0,1210.26001,1199.109985,1200.949951,1200.949951,402500
656,2015-04-16,1200.069946,1213.310059,1199.069946,1206.089966,1206.089966,518500
657,2015-04-17,1194.5,1200.089966,1186.810059,1187.530029,1187.530029,598100
658,2015-04-20,1191.0,1201.75,1187.0,1191.420044,1191.420044,473800
659,2015-04-21,1195.900024,1200.589966,1191.540039,1194.26001,1194.26001,360400
660,2015-04-22,1198.849976,1219.599976,1192.410034,1212.900024,1212.900024,433700
661,2015-04-23,1209.0,1222.949951,1207.650024,1221.099976,1221.099976,463700
662,2015-04-24,1229.459961,1235.0,1227.609985,1233.089966,1233.089966,599300
663,2015-04-27,1235.369995,1262.23999,1235.069946,1253.199951,1253.199951,650600
664,2015-04-28,1250.0,1253.839966,1238.930054,1242.119995,1242.119995,454900
665,2015-04-29,1235.0,1255.329956,1234.599976,1248.51001,1248.51001,533000
666,2015-04-30,1247.75,1255.27002,1231.530029,1237.810059,1237.810059,581200
667,2015-05-01,1249.150024,1260.890015,1244.0,1260.430054,1260.430054,880200
668,2015-05-04,1263.890015,1280.969971,1261.0,1267.459961,1267.459961,570900
